Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2024,1,1,     7.2,     1.4,     1.4,     1.8,-,-,-,-,-
Upper Peirce Reservoir,2024,1,2,     6.0,     5.8,     5.8,     5.8,-,-,-,-,-
Upper Peirce Reservoir,2024,1,3,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,4,    66.2,    10.4,    14.6,    21.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,5,     7.8,     2.2,     3.0,     4.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,6,     2.4,     1.0,     1.0,     1.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,7,    52.6,    11.0,    19.0,    28.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,8,     4.2,     4.2,     4.2,     4.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,9,     7.0,     1.6,     2.4,     3.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,10,    58.4,    20.6,    24.6,    33.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,11,     1.0,     0.4,     0.6,     0.6,-,-,-,-,-
Upper Peirce Reservoir,2024,1,12,     7.6,     2.2,     3.0,     4.8,-,-,-,-,-
Upper Peirce Reservoir,2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,16,    11.6,     7.4,     8.0,     9.8,-,-,-,-,-
Upper Peirce Reservoir,2024,1,17,    12.2,     3.2,     4.2,     6.8,-,-,-,-,-
Upper Peirce Reservoir,2024,1,18,    10.0,     7.0,     8.2,     8.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,19,    22.6,    16.6,    20.6,    21.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,20,    11.0,     1.6,     2.2,     3.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,21,     7.0,     6.2,     6.2,     6.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,23,    50.0,    31.8,    45.8,    48.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,24,    97.2,    37.0,    45.2,    52.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,25,    13.4,     4.2,     6.8,     9.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,26,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Upper Peirce Reservoir,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,28,     2.0,     1.2,     1.2,     1.2,-,-,-,-,-
Upper Peirce Reservoir,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,1,31,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
