Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2024,3,1,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Choa Chu Kang (Central),2024,3,2,    24.0,     8.8,     8.8,    17.6,-,-,-,-,-
Choa Chu Kang (Central),2024,3,3,    18.8,     6.4,     6.8,     6.8,-,-,-,-,-
Choa Chu Kang (Central),2024,3,4,    29.2,    11.0,    11.4,    11.4,-,-,-,-,-
Choa Chu Kang (Central),2024,3,5,    17.4,    12.4,    15.8,    16.6,-,-,-,-,-
Choa Chu Kang (Central),2024,3,6,    25.8,    18.0,    23.0,    25.8,-,-,-,-,-
Choa Chu Kang (Central),2024,3,7,     1.2,     0.4,     0.4,     0.6,-,-,-,-,-
Choa Chu Kang (Central),2024,3,8,     1.6,     1.0,     1.2,     1.6,-,-,-,-,-
Choa Chu Kang (Central),2024,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,10,    26.0,    20.4,    21.8,    22.2,-,-,-,-,-
Choa Chu Kang (Central),2024,3,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,21,     0.8,     0.6,     0.8,     0.8,-,-,-,-,-
Choa Chu Kang (Central),2024,3,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,23,     1.4,     1.0,     1.2,     1.4,-,-,-,-,-
Choa Chu Kang (Central),2024,3,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,3,30,    12.4,    12.2,    12.4,    12.4,-,-,-,-,-
Choa Chu Kang (Central),2024,3,31,    49.0,    42.0,    48.8,    48.8,-,-,-,-,-
