Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2024,10,1,     1.2,     0.8,     0.8,     1.2,-,-,-,-,-
Nicoll Highway,2024,10,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,4,     9.0,     3.4,     3.4,     3.8,-,-,-,-,-
Nicoll Highway,2024,10,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,6,    43.8,    18.8,    23.8,    24.8,-,-,-,-,-
Nicoll Highway,2024,10,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,8,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Nicoll Highway,2024,10,9,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Nicoll Highway,2024,10,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,12,     2.4,     2.2,     2.2,     2.2,-,-,-,-,-
Nicoll Highway,2024,10,13,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Nicoll Highway,2024,10,14,    98.6,    28.4,    38.0,    48.8,-,-,-,-,-
Nicoll Highway,2024,10,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Nicoll Highway,2024,10,16,     1.2,     0.4,     0.6,     0.8,-,-,-,-,-
Nicoll Highway,2024,10,17,     4.2,     4.2,     4.2,     4.2,-,-,-,-,-
Nicoll Highway,2024,10,18,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Nicoll Highway,2024,10,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,20,    17.0,     8.0,    11.4,    13.8,-,-,-,-,-
Nicoll Highway,2024,10,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,23,     5.6,     5.6,     5.6,     5.6,-,-,-,-,-
Nicoll Highway,2024,10,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,25,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Nicoll Highway,2024,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,10,31,     7.8,     7.6,     7.8,     7.8,-,-,-,-,-
