Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2024,4,1,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kranji Reservoir,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,4,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Kranji Reservoir,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,7,    53.0,    32.2,    44.6,    49.8,-,-,-,-,-
Kranji Reservoir,2024,4,8,    26.4,    18.4,    23.0,    25.4,-,-,-,-,-
Kranji Reservoir,2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,10,     2.2,     1.8,     2.0,     2.0,-,-,-,-,-
Kranji Reservoir,2024,4,11,     5.2,     1.8,     1.8,     2.6,-,-,-,-,-
Kranji Reservoir,2024,4,12,    28.6,     5.6,     9.0,    15.4,-,-,-,-,-
Kranji Reservoir,2024,4,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,15,     5.4,     3.8,     5.0,     5.4,-,-,-,-,-
Kranji Reservoir,2024,4,16,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kranji Reservoir,2024,4,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,19,    46.8,    36.8,    46.8,    46.8,-,-,-,-,-
Kranji Reservoir,2024,4,20,     4.6,     3.0,     3.8,     4.2,-,-,-,-,-
Kranji Reservoir,2024,4,21,     1.8,     1.0,     1.4,     1.6,-,-,-,-,-
Kranji Reservoir,2024,4,22,    11.0,    10.0,    11.0,    11.0,-,-,-,-,-
Kranji Reservoir,2024,4,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kranji Reservoir,2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,26,    22.6,    14.2,    22.4,    22.6,-,-,-,-,-
Kranji Reservoir,2024,4,27,    36.8,    29.0,    32.4,    34.0,-,-,-,-,-
Kranji Reservoir,2024,4,28,     1.0,     0.8,     0.8,     1.0,-,-,-,-,-
Kranji Reservoir,2024,4,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kranji Reservoir,2024,4,30,    19.2,-,    19.0,    19.2,-,-,-,-,-
