Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2024,12,1,     0.0,     0.0,     0.0,     0.0,    28.4,    32.9,    25.4,     6.1,    28.5
Choa Chu Kang (South),2024,12,2,     0.2,     0.2,     0.2,     0.2,    27.6,    33.0,    25.5,     4.3,    19.1
Choa Chu Kang (South),2024,12,3,     3.0,     0.8,     1.4,     2.2,    27.6,    31.9,    25.4,     3.8,    17.6
Choa Chu Kang (South),2024,12,4,     0.2,     0.4,     0.4,     0.6,    27.6,    31.3,    25.0,     4.9,    25.6
Choa Chu Kang (South),2024,12,5,     0.0,     0.0,     0.0,     0.0,    28.6,    32.5,    25.5,     5.9,    37.4
Choa Chu Kang (South),2024,12,6,     0.0,     0.0,     0.0,     0.0,    29.4,    34.2,    26.0,     5.7,    30.6
Choa Chu Kang (South),2024,12,7,     0.0,     0.0,     0.0,     0.0,    29.7,    34.5,    26.0,     7.3,    35.9
Choa Chu Kang (South),2024,12,8,     0.8,     0.4,     0.4,     0.8,    28.3,    34.3,    26.1,     6.3,    35.9
Choa Chu Kang (South),2024,12,9,     2.8,     0.8,     0.8,     1.0,    26.1,    29.9,    24.1,     7.0,    34.3
Choa Chu Kang (South),2024,12,10,     0.0,     0.0,     0.0,     0.0,    27.0,    30.6,    24.7,     7.1,    32.4
Choa Chu Kang (South),2024,12,11,     0.0,     0.0,     0.0,     0.0,    28.3,    33.3,    24.8,     5.1,    34.6
Choa Chu Kang (South),2024,12,12,     0.0,     0.0,     0.0,     0.0,    28.1,    30.6,    25.6,     5.6,    25.6
Choa Chu Kang (South),2024,12,13,    26.2,    10.6,    14.2,    21.2,    26.8,    28.9,    23.4,     4.6,    44.3
Choa Chu Kang (South),2024,12,14,     2.2,     2.2,     2.2,     2.2,    28.7,    33.5,    25.1,     5.7,    26.3
Choa Chu Kang (South),2024,12,15,     0.0,     0.0,     0.0,     0.0,    29.2,    33.8,    26.3,     5.3,    22.0
Choa Chu Kang (South),2024,12,16,     0.6,     0.4,     0.4,     0.4,    27.8,    34.4,    26.0,     5.8,    25.6
Choa Chu Kang (South),2024,12,17,     0.0,     0.0,     0.0,     0.0,    27.6,    32.5,    25.4,     6.3,    37.0
Choa Chu Kang (South),2024,12,18,     2.0,     1.4,     1.4,     1.4,    26.1,    27.7,    25.2,     5.7,    31.7
Choa Chu Kang (South),2024,12,19,     0.0,     0.0,     0.0,     0.0,    26.9,    29.6,    24.9,     7.4,    32.4
Choa Chu Kang (South),2024,12,20,     0.4,     0.4,     0.4,     0.4,    27.0,    30.4,    25.2,     8.2,    29.1
Choa Chu Kang (South),2024,12,21,     6.2,     3.6,     4.4,     5.8,    27.1,    32.3,    25.2,     6.8,    32.4
Choa Chu Kang (South),2024,12,22,     0.0,     0.0,     0.0,     0.0,    27.6,    32.0,    25.6,     9.2,    29.1
Choa Chu Kang (South),2024,12,23,    73.2,    24.2,    33.2,    49.8,    26.6,    32.2,    23.8,     7.1,    27.4
Choa Chu Kang (South),2024,12,24,     4.8,     2.2,     2.2,     4.6,    26.4,    31.3,    24.1,     6.3,    23.0
Choa Chu Kang (South),2024,12,25,     0.0,     0.0,     0.0,     0.0,    27.1,    31.2,    24.9,     6.2,    25.2
Choa Chu Kang (South),2024,12,26,     7.6,     6.8,     7.2,     7.2,    27.0,    31.6,    24.8,     4.3,    22.0
Choa Chu Kang (South),2024,12,27,     1.4,     1.4,     1.4,     1.4,    27.8,    33.0,    25.6,     5.6,    23.0
Choa Chu Kang (South),2024,12,28,     4.6,     2.6,     3.6,     4.0,    27.9,    32.8,    25.1,     7.8,    28.5
Choa Chu Kang (South),2024,12,29,     8.4,     6.6,     8.0,     8.4,    27.1,    33.0,    24.3,     7.4,    33.9
Choa Chu Kang (South),2024,12,30,     9.8,     6.6,     8.0,     9.0,    26.2,    31.9,    23.5,     6.5,    28.9
Choa Chu Kang (South),2024,12,31,    13.2,     7.8,     9.0,    10.2,    26.5,    32.3,    24.5,     5.8,    30.2
