Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2024,11,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,11,2,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,11,3,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Mandai,2024,11,4,     2.6,     1.2,     1.6,     2.2,-,-,-,-,-
Mandai,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2024,11,6,     0.8,     0.4,     0.6,     0.8,-,-,-,-,-
Mandai,2024,11,7,     1.0,     0.6,     0.6,     0.8,-,-,-,-,-
Mandai,2024,11,8,    18.0,    11.6,    17.4,    17.8,-,-,-,-,-
Mandai,2024,11,9,    29.2,    16.2,    27.8,    29.2,-,-,-,-,-
Mandai,2024,11,10,    34.6,    18.4,    23.0,    24.6,-,-,-,-,-
Mandai,2024,11,11,     0.8,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2024,11,12,     2.8,     2.2,     2.8,     2.8,-,-,-,-,-
Mandai,2024,11,13,     5.6,     5.0,     5.0,     5.6,-,-,-,-,-
Mandai,2024,11,14,     2.0,     1.6,     2.0,     2.0,-,-,-,-,-
Mandai,2024,11,15,    21.4,    12.4,    15.6,    17.6,-,-,-,-,-
Mandai,2024,11,16,    96.6,    49.0,    75.2,    95.4,-,-,-,-,-
Mandai,2024,11,17,    42.8,    36.2,    38.8,    42.6,-,-,-,-,-
Mandai,2024,11,18,     6.4,     4.2,     4.2,     5.8,-,-,-,-,-
Mandai,2024,11,19,     9.8,     6.0,     6.8,     7.0,-,-,-,-,-
Mandai,2024,11,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2024,11,21,     3.6,     1.8,     2.4,     3.2,-,-,-,-,-
Mandai,2024,11,22,    52.2,    27.4,    39.4,    44.0,-,-,-,-,-
Mandai,2024,11,23,    28.2,    21.6,    22.6,    24.6,-,-,-,-,-
Mandai,2024,11,24,     3.4,     2.0,     2.4,     3.0,-,-,-,-,-
Mandai,2024,11,25,     2.2,     0.8,     1.2,     1.2,-,-,-,-,-
Mandai,2024,11,26,    59.8,    17.6,    32.4,    47.4,-,-,-,-,-
Mandai,2024,11,27,     7.0,     2.4,     4.2,     6.2,-,-,-,-,-
Mandai,2024,11,28,     3.6,     1.2,     1.6,     1.8,-,-,-,-,-
Mandai,2024,11,29,    30.4,    15.8,    17.6,    21.4,-,-,-,-,-
Mandai,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
