Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2024,5,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,4,    74.4,    15.4,    22.4,    40.4,-,-,-,-,-
Marine Parade,2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,7,     2.0,     1.6,     1.6,     1.8,-,-,-,-,-
Marine Parade,2024,5,8,     7.6,     6.2,     7.0,     7.4,-,-,-,-,-
Marine Parade,2024,5,9,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Marine Parade,2024,5,10,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Marine Parade,2024,5,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,13,     9.2,     7.0,     9.2,     9.2,-,-,-,-,-
Marine Parade,2024,5,14,    36.2,    27.2,    36.0,    36.2,-,-,-,-,-
Marine Parade,2024,5,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,16,    35.2,    17.2,    18.2,    18.4,-,-,-,-,-
Marine Parade,2024,5,17,    11.8,    11.6,    11.6,    11.6,-,-,-,-,-
Marine Parade,2024,5,18,     2.0,     1.0,     1.0,     1.0,-,-,-,-,-
Marine Parade,2024,5,19,     2.2,     1.8,     1.8,     2.0,-,-,-,-,-
Marine Parade,2024,5,20,     5.2,     1.6,     2.0,     3.0,-,-,-,-,-
Marine Parade,2024,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,22,     1.0,     0.4,     0.4,     0.4,-,-,-,-,-
Marine Parade,2024,5,23,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Marine Parade,2024,5,24,     2.2,     1.0,     1.6,     2.0,-,-,-,-,-
Marine Parade,2024,5,25,    18.4,    13.0,    14.8,    16.0,-,-,-,-,-
Marine Parade,2024,5,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,28,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Marine Parade,2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,5,30,     1.8,     1.6,     1.6,     1.6,-,-,-,-,-
Marine Parade,2024,5,31,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
