Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2024,11,1,     8.6,     6.8,     8.6,     8.6,-,-,-,-,-
Marine Parade,2024,11,2,     0.8,     0.4,     0.6,     0.6,-,-,-,-,-
Marine Parade,2024,11,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,4,     5.4,     3.4,     4.2,     5.2,-,-,-,-,-
Marine Parade,2024,11,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,7,     4.2,     4.0,     4.2,     4.2,-,-,-,-,-
Marine Parade,2024,11,8,    22.6,    13.6,    18.8,    21.2,-,-,-,-,-
Marine Parade,2024,11,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,10,    36.8,    14.8,    22.6,    34.4,-,-,-,-,-
Marine Parade,2024,11,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,12,     5.6,     5.4,     5.4,     5.4,-,-,-,-,-
Marine Parade,2024,11,13,    55.4,    32.0,    49.4,    54.8,-,-,-,-,-
Marine Parade,2024,11,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,16,    24.6,     7.6,    13.6,    22.8,-,-,-,-,-
Marine Parade,2024,11,17,    18.8,    12.8,    17.2,    18.6,-,-,-,-,-
Marine Parade,2024,11,18,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Marine Parade,2024,11,19,     6.0,     2.4,     3.8,     5.0,-,-,-,-,-
Marine Parade,2024,11,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,11,22,    45.6,    29.4,    36.2,    40.4,-,-,-,-,-
Marine Parade,2024,11,23,     0.6,     0.4,     1.0,     2.2,-,-,-,-,-
Marine Parade,2024,11,24,     8.0,     5.4,     7.2,     7.8,-,-,-,-,-
Marine Parade,2024,11,25,     0.8,     0.6,     0.6,     0.8,-,-,-,-,-
Marine Parade,2024,11,26,    33.0,    14.4,    15.0,    20.8,-,-,-,-,-
Marine Parade,2024,11,27,     9.6,     3.0,     5.0,     7.2,-,-,-,-,-
Marine Parade,2024,11,28,     3.8,     1.0,     1.2,     1.4,-,-,-,-,-
Marine Parade,2024,11,29,    28.4,    14.8,    16.8,    18.2,-,-,-,-,-
Marine Parade,2024,11,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
