Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2024,1,1,    16.8,    11.0,    12.2,    12.6,-,-,-,-,-
Nicoll Highway,2024,1,2,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Nicoll Highway,2024,1,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,4,    46.4,     9.6,    14.8,    20.0,-,-,-,-,-
Nicoll Highway,2024,1,5,     6.4,     2.4,     2.8,     3.6,-,-,-,-,-
Nicoll Highway,2024,1,6,     4.6,     4.2,     4.2,     4.4,-,-,-,-,-
Nicoll Highway,2024,1,7,    79.0,    14.6,    26.4,    43.0,-,-,-,-,-
Nicoll Highway,2024,1,8,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Nicoll Highway,2024,1,9,     1.2,     0.6,     0.8,     1.0,-,-,-,-,-
Nicoll Highway,2024,1,10,    30.0,     6.4,     8.4,    14.6,-,-,-,-,-
Nicoll Highway,2024,1,11,     9.2,     7.0,     7.0,     7.0,-,-,-,-,-
Nicoll Highway,2024,1,12,     8.6,     5.2,     5.8,     6.6,-,-,-,-,-
Nicoll Highway,2024,1,13,     1.6,     0.8,     1.4,     1.6,-,-,-,-,-
Nicoll Highway,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,15,     7.0,     5.6,     5.6,     5.6,-,-,-,-,-
Nicoll Highway,2024,1,16,    10.4,     4.0,     6.0,     8.4,-,-,-,-,-
Nicoll Highway,2024,1,17,     4.6,     1.8,     2.6,     3.0,-,-,-,-,-
Nicoll Highway,2024,1,18,     8.4,     4.6,     4.8,     5.8,-,-,-,-,-
Nicoll Highway,2024,1,19,    15.2,     6.6,     9.8,    12.8,-,-,-,-,-
Nicoll Highway,2024,1,20,     9.4,     1.4,     2.6,     4.2,-,-,-,-,-
Nicoll Highway,2024,1,21,     5.8,     5.6,     5.8,     5.8,-,-,-,-,-
Nicoll Highway,2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,24,   101.6,    30.2,    36.6,    55.6,-,-,-,-,-
Nicoll Highway,2024,1,25,     6.8,     2.6,     3.6,    10.4,-,-,-,-,-
Nicoll Highway,2024,1,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,28,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Nicoll Highway,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Nicoll Highway,2024,1,30,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Nicoll Highway,2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
