Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2024,6,1,     5.6,     1.6,     2.0,     2.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,2,     2.2,     1.0,     1.2,     2.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,3,    13.2,    12.0,    13.2,    13.2,-,-,-,-,-
Choa Chu Kang (Central),2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,6,    36.2,    28.0,    31.6,    36.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,10,    19.8,    18.2,    19.8,    19.8,-,-,-,-,-
Choa Chu Kang (Central),2024,6,11,     9.0,     8.2,     9.0,     9.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,12,     2.2,     1.6,     1.8,     2.2,-,-,-,-,-
Choa Chu Kang (Central),2024,6,13,    15.4,    10.0,    10.2,    10.2,-,-,-,-,-
Choa Chu Kang (Central),2024,6,14,     0.6,     0.6,     0.6,     8.8,-,-,-,-,-
Choa Chu Kang (Central),2024,6,15,    32.0,    29.2,    32.0,    32.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,16,    34.6,    20.2,    31.4,    34.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,17,    22.0,    10.2,    12.2,    19.4,-,-,-,-,-
Choa Chu Kang (Central),2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,19,    23.6,    20.8,    23.2,    23.4,-,-,-,-,-
Choa Chu Kang (Central),2024,6,20,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,21,    23.6,     7.0,     8.4,    15.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,22,    50.6,    28.0,    37.0,    44.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2024,6,25,    12.2,     4.0,     7.8,    11.2,-,-,-,-,-
Choa Chu Kang (Central),2024,6,26,    68.0,    33.8,    45.6,    67.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Choa Chu Kang (Central),2024,6,28,     3.6,     3.4,     3.6,     3.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,29,     1.8,     1.4,     1.6,     1.6,-,-,-,-,-
Choa Chu Kang (Central),2024,6,30,    27.0,     7.6,     9.6,    13.6,-,-,-,-,-
