Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2024,5,1,    49.8,    27.0,    40.4,    42.8,-,-,-,-,-
Upper Peirce Reservoir,2024,5,2,     0.2,     3.8,    22.0,    42.8,-,-,-,-,-
Upper Peirce Reservoir,2024,5,3,    20.6,    16.4,    18.4,    20.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,4,    32.4,    10.2,    17.6,    24.8,-,-,-,-,-
Upper Peirce Reservoir,2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,7,     7.8,     6.0,     6.2,     7.6,-,-,-,-,-
Upper Peirce Reservoir,2024,5,8,     3.0,     1.6,     2.6,     3.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,11,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,5,12,    15.0,    11.2,    14.6,    15.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,13,     2.8,     2.6,     2.8,     2.8,-,-,-,-,-
Upper Peirce Reservoir,2024,5,14,    59.4,    40.4,    54.8,    59.4,-,-,-,-,-
Upper Peirce Reservoir,2024,5,15,    19.6,    13.2,    16.4,    19.4,-,-,-,-,-
Upper Peirce Reservoir,2024,5,16,     9.0,     5.8,     7.0,     7.6,-,-,-,-,-
Upper Peirce Reservoir,2024,5,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,5,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,19,     3.8,     3.0,     3.2,     3.8,-,-,-,-,-
Upper Peirce Reservoir,2024,5,20,     6.2,     3.2,     3.2,     3.6,-,-,-,-,-
Upper Peirce Reservoir,2024,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,22,    27.4,    14.6,    20.4,    21.4,-,-,-,-,-
Upper Peirce Reservoir,2024,5,23,     4.0,     2.8,     3.2,     3.4,-,-,-,-,-
Upper Peirce Reservoir,2024,5,24,     3.4,     2.4,     2.6,     2.6,-,-,-,-,-
Upper Peirce Reservoir,2024,5,25,     6.0,     2.2,     2.2,     2.2,-,-,-,-,-
Upper Peirce Reservoir,2024,5,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,5,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
