Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2024,8,1,     0.2,     0.2,     0.2,     0.2,    28.6,    32.9,    24.8,     5.4,    30.6
Choa Chu Kang (South),2024,8,2,     0.0,     0.0,     0.0,     0.0,    29.2,    33.4,    26.6,     5.3,    30.9
Choa Chu Kang (South),2024,8,3,     0.0,     0.0,     0.0,     0.0,    29.7,    33.8,    27.2,     6.0,    37.8
Choa Chu Kang (South),2024,8,4,    64.2,    27.8,    35.8,    60.6,    26.5,    30.2,    23.4,     5.0,    35.6
Choa Chu Kang (South),2024,8,5,     0.6,     0.6,     0.6,     0.6,    28.1,    32.4,    25.1,     4.9,    42.0
Choa Chu Kang (South),2024,8,6,     0.0,     0.0,     0.0,     0.0,    29.1,    33.6,    25.2,     6.0,    29.8
Choa Chu Kang (South),2024,8,7,     0.0,     0.0,     0.0,     0.0,    29.1,    32.7,    26.0,     5.4,    27.8
Choa Chu Kang (South),2024,8,8,     0.8,     0.6,     0.6,     0.8,    29.8,    32.8,    27.0,     6.4,    30.6
Choa Chu Kang (South),2024,8,9,     5.0,     2.6,     2.6,     2.6,    28.1,    32.2,    25.9,     5.4,    26.7
Choa Chu Kang (South),2024,8,10,     3.0,     3.0,     3.0,     3.0,    27.1,    30.5,    25.2,     4.3,    34.3
Choa Chu Kang (South),2024,8,11,     0.4,     0.2,     0.2,     0.2,    28.4,    31.7,    25.6,     5.1,    28.9
Choa Chu Kang (South),2024,8,12,     3.0,     1.6,     2.0,     2.0,    28.4,    32.7,    25.6,     5.0,    35.9
Choa Chu Kang (South),2024,8,13,     0.0,     0.0,     0.0,     0.0,    29.3,    32.5,    26.7,     7.3,    34.6
Choa Chu Kang (South),2024,8,14,     9.8,     4.4,     4.4,     4.6,    26.8,    30.2,    25.0,     3.8,    30.6
Choa Chu Kang (South),2024,8,15,     0.0,     0.0,     0.0,     0.0,    28.3,    32.8,    25.1,     5.0,    28.9
Choa Chu Kang (South),2024,8,16,     3.2,     3.2,     3.2,     3.2,    28.6,    32.1,    26.0,     5.5,    34.6
Choa Chu Kang (South),2024,8,17,     0.0,     0.0,     0.0,     0.0,    29.0,    32.7,    27.1,     5.0,    35.2
Choa Chu Kang (South),2024,8,18,     0.0,     0.0,     0.0,     0.0,    29.2,    33.2,    26.9,     4.9,    25.2
Choa Chu Kang (South),2024,8,19,     1.0,     1.0,     1.0,     1.0,    29.4,    33.5,    26.9,     4.7,    31.3
Choa Chu Kang (South),2024,8,20,    38.0,    15.4,    21.6,    22.6,    26.6,    32.9,    24.2,     3.8,    28.9
Choa Chu Kang (South),2024,8,21,     0.0,     0.0,     0.0,     0.0,    27.8,    32.0,    24.6,     5.0,    28.9
Choa Chu Kang (South),2024,8,22,     0.0,     0.0,     0.0,     0.0,    29.6,    34.2,    26.4,     4.8,    30.2
Choa Chu Kang (South),2024,8,23,     0.0,     0.0,     0.0,     0.0,    28.0,    33.7,    25.4,     4.4,    35.9
Choa Chu Kang (South),2024,8,24,     1.4,     0.8,     1.0,     1.0,    26.8,    29.9,    24.7,     5.2,    32.8
Choa Chu Kang (South),2024,8,25,    12.2,     9.0,    12.0,    12.2,    27.0,    30.2,    24.1,     4.0,    41.5
Choa Chu Kang (South),2024,8,26,     0.0,     0.0,     0.0,     0.0,    28.5,    32.2,    25.5,     4.6,    28.5
Choa Chu Kang (South),2024,8,27,    37.2,    25.2,    29.8,    31.8,    27.4,    31.1,    23.9,     4.0,    38.5
Choa Chu Kang (South),2024,8,28,    19.8,    16.8,    19.4,    19.8,    28.1,    34.3,    23.5,     6.0,    32.0
Choa Chu Kang (South),2024,8,29,     0.0,     0.0,     0.0,     0.0,    28.4,    31.5,    25.5,     5.2,    30.9
Choa Chu Kang (South),2024,8,30,     0.0,     0.0,     0.0,     0.0,    29.0,    33.2,    25.9,     5.2,    34.3
Choa Chu Kang (South),2024,8,31,     0.0,     0.0,     0.0,     0.0,    29.4,    33.5,    26.6,     5.7,    27.0
