Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,3,     2.6,     2.4,     2.6,     2.6,-,-,-,-,-
Tanjong Katong,2024,9,4,    18.6,     6.4,    11.0,    16.4,-,-,-,-,-
Tanjong Katong,2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,7,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,9,8,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,9,9,     0.6,     0.2,     0.4,     0.6,-,-,-,-,-
Tanjong Katong,2024,9,10,    24.8,    17.8,    21.0,    22.8,-,-,-,-,-
Tanjong Katong,2024,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,12,     6.6,     5.8,     6.2,     6.6,-,-,-,-,-
Tanjong Katong,2024,9,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,14,    40.6,    21.4,    29.6,    37.6,-,-,-,-,-
Tanjong Katong,2024,9,15,    11.4,     8.4,     8.4,    11.4,-,-,-,-,-
Tanjong Katong,2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,17,    17.6,    16.4,    17.2,    17.4,-,-,-,-,-
Tanjong Katong,2024,9,18,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Tanjong Katong,2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,20,     8.6,     8.6,     8.6,     8.6,-,-,-,-,-
Tanjong Katong,2024,9,21,    11.6,    12.4,    15.4,    17.8,-,-,-,-,-
Tanjong Katong,2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,25,     1.4,     0.8,     0.8,     1.0,-,-,-,-,-
Tanjong Katong,2024,9,26,     6.2,     2.2,     3.0,     4.4,-,-,-,-,-
Tanjong Katong,2024,9,27,     2.6,     2.4,     2.4,     2.4,-,-,-,-,-
Tanjong Katong,2024,9,28,     0.0,     0.0,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,9,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,9,30,    11.8,     5.8,     7.8,    11.6,-,-,-,-,-
