Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2024,1,1,    13.4,     6.2,     8.6,     8.6,-,-,-,-,-
Toa Payoh,2024,1,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,3,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,1,4,    51.6,     8.2,    11.8,    17.4,-,-,-,-,-
Toa Payoh,2024,1,5,    13.6,     9.8,    10.8,    11.0,-,-,-,-,-
Toa Payoh,2024,1,6,     3.0,     3.0,     3.0,     3.0,-,-,-,-,-
Toa Payoh,2024,1,7,    61.4,    13.6,    21.4,    31.2,-,-,-,-,-
Toa Payoh,2024,1,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,9,     1.4,     0.4,     0.8,     1.0,-,-,-,-,-
Toa Payoh,2024,1,10,    55.0,    18.0,    21.8,    28.2,-,-,-,-,-
Toa Payoh,2024,1,11,     2.8,     2.6,     2.6,     2.6,-,-,-,-,-
Toa Payoh,2024,1,12,    11.0,     3.6,     4.6,     6.0,-,-,-,-,-
Toa Payoh,2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,15,     2.0,     1.6,     1.6,     1.6,-,-,-,-,-
Toa Payoh,2024,1,16,     9.4,     5.0,     6.4,     9.0,-,-,-,-,-
Toa Payoh,2024,1,17,     6.8,     2.6,     2.6,     2.6,-,-,-,-,-
Toa Payoh,2024,1,18,     6.0,     2.8,     3.0,     3.0,-,-,-,-,-
Toa Payoh,2024,1,19,    17.0,     7.0,    13.6,    15.4,-,-,-,-,-
Toa Payoh,2024,1,20,    14.4,     2.6,     3.4,     6.0,-,-,-,-,-
Toa Payoh,2024,1,21,     3.8,     1.6,     2.0,     3.4,-,-,-,-,-
Toa Payoh,2024,1,22,     0.0,     0.0,     0.0,     0.4,-,-,-,-,-
Toa Payoh,2024,1,23,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Toa Payoh,2024,1,24,    59.4,    21.2,    37.4,    42.4,-,-,-,-,-
Toa Payoh,2024,1,25,    16.4,     6.2,    10.0,    13.0,-,-,-,-,-
Toa Payoh,2024,1,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Toa Payoh,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,28,     3.8,     3.4,     3.6,     3.6,-,-,-,-,-
Toa Payoh,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Toa Payoh,2024,1,30,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Toa Payoh,2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
