Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2024,1,1,    25.2,    11.4,    15.8,    17.0,-,-,-,-,-
Pasir Ris (West),2024,1,2,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,1,3,     4.4,     3.8,     4.2,     4.2,-,-,-,-,-
Pasir Ris (West),2024,1,4,    71.8,    16.2,    24.4,    32.0,-,-,-,-,-
Pasir Ris (West),2024,1,5,     1.4,     0.6,     0.6,     1.0,-,-,-,-,-
Pasir Ris (West),2024,1,6,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Pasir Ris (West),2024,1,7,    52.4,     9.0,    16.2,    19.6,-,-,-,-,-
Pasir Ris (West),2024,1,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,9,     4.6,     2.2,     2.6,     3.6,-,-,-,-,-
Pasir Ris (West),2024,1,10,    63.8,    28.4,    38.4,    45.2,-,-,-,-,-
Pasir Ris (West),2024,1,11,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,1,12,    15.8,     6.0,     6.8,     8.0,-,-,-,-,-
Pasir Ris (West),2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,16,    15.2,     5.2,     8.0,    12.8,-,-,-,-,-
Pasir Ris (West),2024,1,17,     4.2,     1.4,     1.6,     2.2,-,-,-,-,-
Pasir Ris (West),2024,1,18,     8.4,     4.2,     4.4,     4.4,-,-,-,-,-
Pasir Ris (West),2024,1,19,    15.8,     4.8,     8.2,     9.8,-,-,-,-,-
Pasir Ris (West),2024,1,20,    18.0,     3.2,     4.6,     6.4,-,-,-,-,-
Pasir Ris (West),2024,1,21,    14.4,    12.8,    14.0,    14.2,-,-,-,-,-
Pasir Ris (West),2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,23,    49.2,    32.2,    46.2,    49.2,-,-,-,-,-
Pasir Ris (West),2024,1,24,    49.8,    15.0,    24.8,    33.0,-,-,-,-,-
Pasir Ris (West),2024,1,25,    47.6,    24.8,    36.2,    45.2,-,-,-,-,-
Pasir Ris (West),2024,1,26,     0.0,     0.0,     0.0,     0.2,-,-,-,-,-
Pasir Ris (West),2024,1,27,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,1,28,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (West),2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
