Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,1,1,    20.4,     8.4,    13.2,    14.0,-,-,-,-,-
Tanjong Katong,2024,1,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,3,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,1,4,    58.6,    12.6,    17.4,    25.4,-,-,-,-,-
Tanjong Katong,2024,1,5,     3.4,     2.2,     2.2,     2.2,-,-,-,-,-
Tanjong Katong,2024,1,6,     6.8,     6.0,     6.2,     6.2,-,-,-,-,-
Tanjong Katong,2024,1,7,    88.2,    17.8,    27.8,    50.4,-,-,-,-,-
Tanjong Katong,2024,1,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,9,     0.8,     0.6,     0.6,     0.8,-,-,-,-,-
Tanjong Katong,2024,1,10,    40.6,    10.4,    13.0,    20.4,-,-,-,-,-
Tanjong Katong,2024,1,11,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,1,12,     9.6,     5.2,     6.0,     6.4,-,-,-,-,-
Tanjong Katong,2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,16,    18.0,     7.0,    11.2,    14.8,-,-,-,-,-
Tanjong Katong,2024,1,17,     8.6,     3.0,     3.8,     4.6,-,-,-,-,-
Tanjong Katong,2024,1,18,     4.8,     2.6,     3.6,     3.8,-,-,-,-,-
Tanjong Katong,2024,1,19,    21.8,     6.8,    12.4,    16.4,-,-,-,-,-
Tanjong Katong,2024,1,20,    15.4,     2.8,     4.0,     6.2,-,-,-,-,-
Tanjong Katong,2024,1,21,     1.8,     1.4,     1.8,     1.8,-,-,-,-,-
Tanjong Katong,2024,1,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,1,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,1,24,   116.4,    49.6,    54.8,    78.6,-,-,-,-,-
Tanjong Katong,2024,1,25,     6.6,     3.2,     4.2,    13.8,-,-,-,-,-
Tanjong Katong,2024,1,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,28,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
