Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,3,     2.0,     0.8,     1.4,     1.8,-,-,-,-,-
Jurong Pier,2024,12,4,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Jurong Pier,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,8,    15.2,    14.8,    15.0,    15.2,-,-,-,-,-
Jurong Pier,2024,12,9,     2.0,     0.8,     1.0,     1.0,-,-,-,-,-
Jurong Pier,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,12,     2.4,     1.2,     1.6,     2.0,-,-,-,-,-
Jurong Pier,2024,12,13,    23.2,    13.2,    15.4,    19.8,-,-,-,-,-
Jurong Pier,2024,12,14,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Jurong Pier,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,16,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Jurong Pier,2024,12,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,18,     4.6,     2.0,     2.2,     3.8,-,-,-,-,-
Jurong Pier,2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Pier,2024,12,20,    10.6,     7.8,    10.4,    10.6,-,-,-,-,-
Jurong Pier,2024,12,21,    16.6,    14.4,    14.8,    16.2,-,-,-,-,-
Jurong Pier,2024,12,22,     0.8,     0.4,     0.6,     0.8,-,-,-,-,-
Jurong Pier,2024,12,23,    65.4,    34.6,    41.8,    54.2,-,-,-,-,-
Jurong Pier,2024,12,24,     3.8,     2.6,     2.6,     4.2,-,-,-,-,-
Jurong Pier,2024,12,25,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Jurong Pier,2024,12,26,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Jurong Pier,2024,12,27,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Jurong Pier,2024,12,28,    14.2,     9.6,    11.8,    12.2,-,-,-,-,-
Jurong Pier,2024,12,29,    18.6,    13.0,    16.2,    17.2,-,-,-,-,-
Jurong Pier,2024,12,30,     2.2,     1.6,     2.0,     2.2,-,-,-,-,-
Jurong Pier,2024,12,31,    28.2,    18.6,    24.6,    25.4,-,-,-,-,-
