Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,2,     7.4,     6.2,     7.2,     7.2,-,-,-,-,-
Pasir Ris (West),2024,12,3,    29.6,    11.6,    17.2,    23.4,-,-,-,-,-
Pasir Ris (West),2024,12,4,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Pasir Ris (West),2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,7,     1.8,     1.8,     1.8,     1.8,-,-,-,-,-
Pasir Ris (West),2024,12,8,     4.6,     4.2,     4.6,     4.6,-,-,-,-,-
Pasir Ris (West),2024,12,9,     2.0,     0.6,     1.0,     1.4,-,-,-,-,-
Pasir Ris (West),2024,12,10,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,12,11,    10.2,     9.4,     9.8,    10.0,-,-,-,-,-
Pasir Ris (West),2024,12,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Pasir Ris (West),2024,12,13,     5.6,     2.6,     4.6,     5.4,-,-,-,-,-
Pasir Ris (West),2024,12,14,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Pasir Ris (West),2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,16,     3.4,     3.0,     3.0,     3.2,-,-,-,-,-
Pasir Ris (West),2024,12,17,     1.6,     0.6,     0.8,     0.8,-,-,-,-,-
Pasir Ris (West),2024,12,18,     1.0,     0.6,     0.6,     0.8,-,-,-,-,-
Pasir Ris (West),2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,21,     9.2,     9.2,     9.2,     9.2,-,-,-,-,-
Pasir Ris (West),2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,23,     9.2,     5.6,     5.6,     5.6,-,-,-,-,-
Pasir Ris (West),2024,12,24,     9.0,     4.6,     4.6,     4.6,-,-,-,-,-
Pasir Ris (West),2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,26,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Pasir Ris (West),2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (West),2024,12,29,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (West),2024,12,30,    33.6,    16.2,    25.8,    33.4,-,-,-,-,-
Pasir Ris (West),2024,12,31,     4.8,     3.6,     3.6,     4.8,-,-,-,-,-
