Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,4,    22.0,    14.0,    21.2,    22.0,-,-,-,-,-
Marine Parade,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,6,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Marine Parade,2024,8,7,     3.0,     3.0,     3.0,     3.0,-,-,-,-,-
Marine Parade,2024,8,8,     2.2,     1.6,     2.2,     2.2,-,-,-,-,-
Marine Parade,2024,8,9,     9.0,     2.4,     2.6,     3.8,-,-,-,-,-
Marine Parade,2024,8,10,     3.4,     1.8,     1.8,     1.8,-,-,-,-,-
Marine Parade,2024,8,11,     0.6,     0.2,     0.2,     0.2,-,-,-,-,-
Marine Parade,2024,8,12,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Marine Parade,2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,14,    16.8,    11.2,    11.6,    14.0,-,-,-,-,-
Marine Parade,2024,8,15,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Marine Parade,2024,8,16,     1.4,     0.6,     0.6,     0.6,-,-,-,-,-
Marine Parade,2024,8,17,     2.8,     2.8,     2.8,     2.8,-,-,-,-,-
Marine Parade,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,20,     6.8,     4.8,     6.0,     6.2,-,-,-,-,-
Marine Parade,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,24,     4.8,     3.4,     4.0,     4.2,-,-,-,-,-
Marine Parade,2024,8,25,    20.2,    19.8,    20.0,    20.2,-,-,-,-,-
Marine Parade,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,27,     2.6,     2.4,     2.4,     2.6,-,-,-,-,-
Marine Parade,2024,8,28,     4.4,     2.8,     4.0,     4.2,-,-,-,-,-
Marine Parade,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Marine Parade,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
