Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2024,2,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,2,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Lower Peirce Reservoir,2024,2,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,6,     4.2,     4.0,     4.0,     4.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,8,    27.0,    21.2,    21.4,    26.8,-,-,-,-,-
Lower Peirce Reservoir,2024,2,9,    40.0,    19.4,    31.4,    38.8,-,-,-,-,-
Lower Peirce Reservoir,2024,2,10,     9.8,     8.8,     9.2,     9.6,-,-,-,-,-
Lower Peirce Reservoir,2024,2,11,     0.4,     0.4,     0.6,     9.6,-,-,-,-,-
Lower Peirce Reservoir,2024,2,12,     6.4,     4.8,     4.8,     6.4,-,-,-,-,-
Lower Peirce Reservoir,2024,2,13,     8.6,     2.8,     3.2,     3.2,-,-,-,-,-
Lower Peirce Reservoir,2024,2,14,     4.8,     0.8,     1.0,     1.8,-,-,-,-,-
Lower Peirce Reservoir,2024,2,15,    11.6,     8.2,    10.6,    10.6,-,-,-,-,-
Lower Peirce Reservoir,2024,2,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,17,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Lower Peirce Reservoir,2024,2,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,2,21,    19.6,    18.4,    19.6,    19.6,-,-,-,-,-
Lower Peirce Reservoir,2024,2,22,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lower Peirce Reservoir,2024,2,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,27,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lower Peirce Reservoir,2024,2,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
