Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2024,5,1,     2.6,     2.6,     2.6,     2.6,-,-,-,-,-
Somerset (Road),2024,5,2,     1.6,     1.4,     1.4,     2.8,-,-,-,-,-
Somerset (Road),2024,5,3,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Somerset (Road),2024,5,4,    40.0,     9.8,    14.6,    18.8,-,-,-,-,-
Somerset (Road),2024,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,7,     5.6,     2.8,     4.6,     5.4,-,-,-,-,-
Somerset (Road),2024,5,8,    20.4,    14.2,    18.8,    19.8,-,-,-,-,-
Somerset (Road),2024,5,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,10,     1.8,     1.6,     1.6,     1.8,-,-,-,-,-
Somerset (Road),2024,5,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,13,    23.2,    19.0,    23.0,    23.2,-,-,-,-,-
Somerset (Road),2024,5,14,    30.0,    28.8,    30.0,    30.0,-,-,-,-,-
Somerset (Road),2024,5,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,16,    20.0,     7.6,    10.2,    11.0,-,-,-,-,-
Somerset (Road),2024,5,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,18,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Somerset (Road),2024,5,19,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Somerset (Road),2024,5,20,     2.0,     0.8,     1.4,     1.8,-,-,-,-,-
Somerset (Road),2024,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,22,     1.6,     0.6,     0.6,     1.0,-,-,-,-,-
Somerset (Road),2024,5,23,     9.0,     7.2,     8.2,     8.6,-,-,-,-,-
Somerset (Road),2024,5,24,     1.0,     0.4,     0.8,     0.8,-,-,-,-,-
Somerset (Road),2024,5,25,    11.4,     6.2,     6.2,     8.0,-,-,-,-,-
Somerset (Road),2024,5,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Somerset (Road),2024,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Somerset (Road),2024,5,30,     2.6,     2.6,     2.6,     2.6,-,-,-,-,-
Somerset (Road),2024,5,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
