Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,3,    18.6,    15.6,    15.8,    17.2,-,-,-,-,-
Tanjong Katong,2024,12,4,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Tanjong Katong,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,8,     1.0,     0.6,     0.6,     1.0,-,-,-,-,-
Tanjong Katong,2024,12,9,     1.2,     0.6,     0.8,     1.2,-,-,-,-,-
Tanjong Katong,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,11,     6.8,     6.6,     6.8,     6.8,-,-,-,-,-
Tanjong Katong,2024,12,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,12,13,    15.8,    10.4,    13.6,    15.6,-,-,-,-,-
Tanjong Katong,2024,12,14,     0.6,     0.2,     0.4,     0.6,-,-,-,-,-
Tanjong Katong,2024,12,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tanjong Katong,2024,12,16,    25.8,    11.8,    23.0,    24.6,-,-,-,-,-
Tanjong Katong,2024,12,17,     2.2,     1.2,     2.2,     2.2,-,-,-,-,-
Tanjong Katong,2024,12,18,     1.4,     0.6,     0.8,     1.2,-,-,-,-,-
Tanjong Katong,2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,23,    39.8,    10.0,    12.8,    14.2,-,-,-,-,-
Tanjong Katong,2024,12,24,     3.8,     1.6,     1.6,     3.0,-,-,-,-,-
Tanjong Katong,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,26,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Tanjong Katong,2024,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tanjong Katong,2024,12,29,    43.6,    36.2,    43.0,    43.4,-,-,-,-,-
Tanjong Katong,2024,12,30,    11.6,     6.6,    10.6,    11.2,-,-,-,-,-
Tanjong Katong,2024,12,31,    18.0,    16.6,    17.8,    18.0,-,-,-,-,-
