Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lim Chu Kang,2024,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,2,     1.0,     0.8,     1.0,     1.0,-,-,-,-,-
Lim Chu Kang,2024,12,3,     2.8,     1.0,     1.6,     2.2,-,-,-,-,-
Lim Chu Kang,2024,12,4,     0.0,     0.2,     0.4,     0.6,-,-,-,-,-
Lim Chu Kang,2024,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,8,     2.2,     1.4,     1.4,     2.2,-,-,-,-,-
Lim Chu Kang,2024,12,9,     1.8,     1.0,     1.2,     1.2,-,-,-,-,-
Lim Chu Kang,2024,12,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,13,    28.4,    21.8,    25.8,    28.0,-,-,-,-,-
Lim Chu Kang,2024,12,14,     0.8,     0.6,     0.8,     0.8,-,-,-,-,-
Lim Chu Kang,2024,12,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,16,    29.8,    29.4,    29.8,    29.8,-,-,-,-,-
Lim Chu Kang,2024,12,17,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lim Chu Kang,2024,12,18,     1.0,     0.6,     0.6,     0.6,-,-,-,-,-
Lim Chu Kang,2024,12,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,20,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Lim Chu Kang,2024,12,21,     3.6,     2.4,     2.8,     3.6,-,-,-,-,-
Lim Chu Kang,2024,12,22,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Lim Chu Kang,2024,12,23,    85.6,    35.2,    44.4,    47.4,-,-,-,-,-
Lim Chu Kang,2024,12,24,     2.2,     0.6,     1.4,     5.2,-,-,-,-,-
Lim Chu Kang,2024,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,12,26,     4.6,     2.6,     4.4,     4.4,-,-,-,-,-
Lim Chu Kang,2024,12,27,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Lim Chu Kang,2024,12,28,     6.4,     6.2,     6.2,     6.2,-,-,-,-,-
Lim Chu Kang,2024,12,29,    88.4,    50.0,    70.0,    81.4,-,-,-,-,-
Lim Chu Kang,2024,12,30,    13.6,     7.4,     7.4,     7.4,-,-,-,-,-
Lim Chu Kang,2024,12,31,    24.6,    16.8,    21.4,    23.4,-,-,-,-,-
