Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2024,10,1,     1.8,     0.6,     0.8,     1.2,-,-,-,-,-
Macritchie Reservoir,2024,10,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,3,     0.8,     0.4,     0.6,     0.8,-,-,-,-,-
Macritchie Reservoir,2024,10,4,    18.8,    12.2,    12.2,    16.8,-,-,-,-,-
Macritchie Reservoir,2024,10,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,6,    46.6,    21.0,    29.2,    30.8,-,-,-,-,-
Macritchie Reservoir,2024,10,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,11,     6.4,     1.6,     2.2,     3.6,-,-,-,-,-
Macritchie Reservoir,2024,10,12,     6.0,     2.2,     2.6,     3.4,-,-,-,-,-
Macritchie Reservoir,2024,10,13,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Macritchie Reservoir,2024,10,14,    35.0,    10.0,    12.2,    18.2,-,-,-,-,-
Macritchie Reservoir,2024,10,15,     6.2,     5.4,     6.2,     6.2,-,-,-,-,-
Macritchie Reservoir,2024,10,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,17,     7.2,     6.4,     6.6,     6.6,-,-,-,-,-
Macritchie Reservoir,2024,10,18,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Macritchie Reservoir,2024,10,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,20,    28.4,    15.4,    18.6,    25.4,-,-,-,-,-
Macritchie Reservoir,2024,10,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,22,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Macritchie Reservoir,2024,10,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,25,     2.0,     1.5,     1.5,     2.0,-,-,-,-,-
Macritchie Reservoir,2024,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Macritchie Reservoir,2024,10,31,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
