Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,1,1,    39.0,    17.6,    25.4,    28.0,-,-,-,-,-
Pasir Ris (Central),2024,1,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,3,     6.2,     5.8,     6.2,     6.2,-,-,-,-,-
Pasir Ris (Central),2024,1,4,    79.0,    16.2,    24.6,    33.2,-,-,-,-,-
Pasir Ris (Central),2024,1,5,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Pasir Ris (Central),2024,1,6,     3.0,     3.0,     3.0,     3.0,-,-,-,-,-
Pasir Ris (Central),2024,1,7,    59.4,    13.2,    15.8,    19.8,-,-,-,-,-
Pasir Ris (Central),2024,1,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,9,     2.8,     0.8,     1.2,     1.4,-,-,-,-,-
Pasir Ris (Central),2024,1,10,    84.2,    31.8,    47.0,    59.8,-,-,-,-,-
Pasir Ris (Central),2024,1,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,12,    19.4,     7.4,     8.0,     8.8,-,-,-,-,-
Pasir Ris (Central),2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,15,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,1,16,    24.2,     8.6,    13.4,    21.6,-,-,-,-,-
Pasir Ris (Central),2024,1,17,     5.4,     2.4,     2.8,     2.8,-,-,-,-,-
Pasir Ris (Central),2024,1,18,    12.6,     7.8,     8.2,     8.2,-,-,-,-,-
Pasir Ris (Central),2024,1,19,    14.8,     4.8,     7.6,     9.6,-,-,-,-,-
Pasir Ris (Central),2024,1,20,    20.2,     4.2,     5.6,     7.4,-,-,-,-,-
Pasir Ris (Central),2024,1,21,    20.6,    14.2,    19.6,    20.6,-,-,-,-,-
Pasir Ris (Central),2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,23,    31.8,    29.0,    30.8,    31.8,-,-,-,-,-
Pasir Ris (Central),2024,1,24,    34.2,    13.6,    21.8,    30.6,-,-,-,-,-
Pasir Ris (Central),2024,1,25,    74.8,    35.2,    46.8,    73.2,-,-,-,-,-
Pasir Ris (Central),2024,1,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,28,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Pasir Ris (Central),2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,1,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
