Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2024,4,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,3,     6.4,     6.0,     6.2,     6.4,-,-,-,-,-
Upper Peirce Reservoir,2024,4,4,    39.2,    26.6,    33.2,    39.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,7,     2.4,     1.8,     2.2,     2.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,8,    45.4,    35.0,    44.8,    45.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,10,     1.4,     1.2,     1.2,     1.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,11,    21.6,    11.2,    15.2,    15.8,-,-,-,-,-
Upper Peirce Reservoir,2024,4,12,    30.2,     7.0,    10.0,    15.6,-,-,-,-,-
Upper Peirce Reservoir,2024,4,13,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,14,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,16,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Upper Peirce Reservoir,2024,4,17,    19.4,     9.6,    15.0,    15.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,18,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Upper Peirce Reservoir,2024,4,19,     5.8,     5.6,     5.6,     5.6,-,-,-,-,-
Upper Peirce Reservoir,2024,4,20,     6.4,     5.6,     6.4,     6.4,-,-,-,-,-
Upper Peirce Reservoir,2024,4,21,     3.0,     2.0,     2.8,     3.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,23,    14.8,    10.0,    10.2,    10.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,25,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Upper Peirce Reservoir,2024,4,26,     3.2,     3.2,     3.2,     3.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,4,28,     3.8,     3.8,     3.8,     3.8,-,-,-,-,-
Upper Peirce Reservoir,2024,4,29,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,4,30,     0.0,-,     0.0,     0.0,-,-,-,-,-
