Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,4,    18.6,     8.0,    11.2,    16.6,-,-,-,-,-
Pasir Ris (Central),2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,8,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Pasir Ris (Central),2024,9,9,     1.2,     0.4,     0.6,     0.8,-,-,-,-,-
Pasir Ris (Central),2024,9,10,     8.0,     2.8,     4.6,     7.0,-,-,-,-,-
Pasir Ris (Central),2024,9,11,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Pasir Ris (Central),2024,9,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,14,    35.0,    16.8,    26.2,    28.4,-,-,-,-,-
Pasir Ris (Central),2024,9,15,     5.2,     1.8,     3.4,     5.0,-,-,-,-,-
Pasir Ris (Central),2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,17,    12.6,    11.2,    12.4,    12.6,-,-,-,-,-
Pasir Ris (Central),2024,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,19,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Pasir Ris (Central),2024,9,20,    14.0,    14.0,    14.0,    14.0,-,-,-,-,-
Pasir Ris (Central),2024,9,21,    15.4,    21.4,    26.2,    27.6,-,-,-,-,-
Pasir Ris (Central),2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,24,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Pasir Ris (Central),2024,9,25,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Pasir Ris (Central),2024,9,26,     6.6,     2.2,     3.8,     6.4,-,-,-,-,-
Pasir Ris (Central),2024,9,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pasir Ris (Central),2024,9,29,     8.8,     7.0,     7.8,     8.8,-,-,-,-,-
Pasir Ris (Central),2024,9,30,     6.6,     5.4,     5.6,     5.6,-,-,-,-,-
