Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lim Chu Kang,2024,1,1,     9.2,     6.4,     6.6,     6.6,-,-,-,-,-
Lim Chu Kang,2024,1,2,     0.0,     0.0,     0.2,     1.2,-,-,-,-,-
Lim Chu Kang,2024,1,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,4,    55.0,    11.6,    14.2,    18.6,-,-,-,-,-
Lim Chu Kang,2024,1,5,     7.4,     2.0,     2.8,     3.0,-,-,-,-,-
Lim Chu Kang,2024,1,6,     0.8,     0.4,     0.4,     0.4,-,-,-,-,-
Lim Chu Kang,2024,1,7,    99.4,    27.0,    45.4,    73.4,-,-,-,-,-
Lim Chu Kang,2024,1,8,     8.0,     6.0,     6.8,     7.8,-,-,-,-,-
Lim Chu Kang,2024,1,9,    43.2,     8.4,    11.8,    22.0,-,-,-,-,-
Lim Chu Kang,2024,1,10,    39.0,     9.2,    12.8,    17.2,-,-,-,-,-
Lim Chu Kang,2024,1,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,12,     8.8,     2.2,     3.0,     3.8,-,-,-,-,-
Lim Chu Kang,2024,1,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,15,     9.2,     6.6,     6.6,     6.6,-,-,-,-,-
Lim Chu Kang,2024,1,16,     3.4,     1.4,     1.8,     2.2,-,-,-,-,-
Lim Chu Kang,2024,1,17,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Lim Chu Kang,2024,1,18,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Lim Chu Kang,2024,1,19,     2.0,     1.6,     1.8,     1.8,-,-,-,-,-
Lim Chu Kang,2024,1,20,    10.4,     2.2,     3.0,     3.8,-,-,-,-,-
Lim Chu Kang,2024,1,21,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Lim Chu Kang,2024,1,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,23,    32.8,    28.0,    30.8,    31.4,-,-,-,-,-
Lim Chu Kang,2024,1,24,    87.8,    18.0,    29.6,    40.4,-,-,-,-,-
Lim Chu Kang,2024,1,25,    10.2,     7.6,     8.2,     8.4,-,-,-,-,-
Lim Chu Kang,2024,1,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Lim Chu Kang,2024,1,30,     1.6,     1.6,     1.6,     1.6,-,-,-,-,-
Lim Chu Kang,2024,1,31,     4.0,     3.4,     3.4,     3.4,-,-,-,-,-
