Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kent Ridge,2024,6,1,    12.2,     4.6,     5.0,     6.6,-,-,-,-,-
Kent Ridge,2024,6,2,     2.6,     1.2,     1.6,     2.2,-,-,-,-,-
Kent Ridge,2024,6,3,     4.4,     4.4,     4.4,     4.4,-,-,-,-,-
Kent Ridge,2024,6,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,6,     3.4,     2.8,     3.2,     3.4,-,-,-,-,-
Kent Ridge,2024,6,7,     2.8,     2.2,     2.6,     2.6,-,-,-,-,-
Kent Ridge,2024,6,8,     4.0,     4.0,     4.0,     4.0,-,-,-,-,-
Kent Ridge,2024,6,9,     1.8,     1.6,     1.6,     1.6,-,-,-,-,-
Kent Ridge,2024,6,10,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kent Ridge,2024,6,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,12,    28.4,    17.8,    25.4,    28.4,-,-,-,-,-
Kent Ridge,2024,6,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,14,    42.6,    23.0,    35.0,    42.2,-,-,-,-,-
Kent Ridge,2024,6,15,    21.4,    11.8,    15.6,    18.0,-,-,-,-,-
Kent Ridge,2024,6,16,    11.8,    10.4,    10.6,    11.4,-,-,-,-,-
Kent Ridge,2024,6,17,    19.8,    16.8,    17.6,    19.6,-,-,-,-,-
Kent Ridge,2024,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,19,     2.2,     1.8,     2.2,     2.2,-,-,-,-,-
Kent Ridge,2024,6,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,21,    22.2,     9.4,    11.6,    15.2,-,-,-,-,-
Kent Ridge,2024,6,22,    55.2,    22.6,    36.0,    47.4,-,-,-,-,-
Kent Ridge,2024,6,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,25,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Kent Ridge,2024,6,26,     7.0,     3.4,     5.0,     7.0,-,-,-,-,-
Kent Ridge,2024,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Kent Ridge,2024,6,29,    24.2,    18.0,    18.6,    19.2,-,-,-,-,-
Kent Ridge,2024,6,30,    29.6,    13.8,    18.0,    24.8,-,-,-,-,-
