Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,3,     1.2,     0.8,     0.8,     1.2,-,-,-,-,-
Tuas,2024,9,4,    37.0,    17.4,    22.6,    30.6,-,-,-,-,-
Tuas,2024,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,8,     6.6,     6.4,     6.4,     6.4,-,-,-,-,-
Tuas,2024,9,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,10,    19.0,     7.0,     9.4,    13.6,-,-,-,-,-
Tuas,2024,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Tuas,2024,9,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,14,    18.0,    12.6,    15.8,    16.0,-,-,-,-,-
Tuas,2024,9,15,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Tuas,2024,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,17,     5.0,     5.0,     5.0,     5.0,-,-,-,-,-
Tuas,2024,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,20,    42.8,    29.6,    41.8,    42.8,-,-,-,-,-
Tuas,2024,9,21,     8.6,     5.8,    28.8,    46.2,-,-,-,-,-
Tuas,2024,9,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,23,     2.8,     2.6,     2.8,     2.8,-,-,-,-,-
Tuas,2024,9,24,    41.2,    29.8,    39.2,    41.0,-,-,-,-,-
Tuas,2024,9,25,    14.6,     8.6,     9.6,    12.4,-,-,-,-,-
Tuas,2024,9,26,    24.6,    17.8,    22.4,    23.8,-,-,-,-,-
Tuas,2024,9,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Tuas,2024,9,29,     2.2,     2.0,     2.0,     2.0,-,-,-,-,-
Tuas,2024,9,30,    39.8,    17.0,    19.6,    19.8,-,-,-,-,-
