Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2024,8,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,4,    17.2,     7.6,     7.8,     7.8,-,-,-,-,-
Upper Peirce Reservoir,2024,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,8,     1.6,     1.0,     1.4,     1.6,-,-,-,-,-
Upper Peirce Reservoir,2024,8,9,     4.0,     3.8,     3.8,     3.8,-,-,-,-,-
Upper Peirce Reservoir,2024,8,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,11,     1.0,     0.8,     0.8,     0.8,-,-,-,-,-
Upper Peirce Reservoir,2024,8,12,     9.2,     5.8,     5.8,     7.4,-,-,-,-,-
Upper Peirce Reservoir,2024,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,14,    10.2,     6.8,     7.2,     7.6,-,-,-,-,-
Upper Peirce Reservoir,2024,8,15,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Upper Peirce Reservoir,2024,8,16,     2.4,     2.2,     2.2,     2.2,-,-,-,-,-
Upper Peirce Reservoir,2024,8,17,     4.0,     4.0,     4.0,     4.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,19,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,20,     1.6,     1.0,     1.0,     1.4,-,-,-,-,-
Upper Peirce Reservoir,2024,8,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,23,     1.4,     0.8,     0.8,     0.8,-,-,-,-,-
Upper Peirce Reservoir,2024,8,24,    22.0,    17.4,    21.2,    21.4,-,-,-,-,-
Upper Peirce Reservoir,2024,8,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,27,    18.0,    12.8,    17.6,    18.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,28,    26.0,    20.0,    24.0,    26.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Upper Peirce Reservoir,2024,8,31,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
